image_id,color_variance,color_min,color_max,color_median,color_mean
ISIC_0011315,2383083344508.3257,3211390.775852537,7447372.990848242,4773639.495182976,4773639.495182976
ISIC_0014163,1665084727589.2544,2754772.7541159973,6977266.741510465,4455856.183181684,4455856.183181684
ISIC_0000541,4829387790110.643,3572950.0976771736,11537938.046302019,4916941.024953647,4916941.024953647
ISIC_0013024,4150565245547.471,3448107.7989394227,9055927.951047296,6975884.819069145,6975884.819069145
ISIC_0013219,2149118287399.4197,3215882.3787258747,7996360.287070092,3777047.2946161656,3777047.2946161656
ISIC_0013227,3652200398570.664,3997289.2563407165,9757951.438400885,6809618.137528669,6809618.137528669
ISIC_0010055,815054517106.8865,2071125.5363081128,4510963.4299848545,3371247.0551412487,3371247.0551412487
ISIC_0010256,331904515058.1851,1825193.543786873,3493068.6614122423,2586436.6261983775,2586436.6261983775
ISIC_0013621,2180517327603.8347,2791099.723221645,8715103.99305025,5150610.635397166,5150610.635397166
ISIC_0002093,7386493830941.166,3363682.4439422153,11205414.04473849,5378926.578261595,5378926.578261595
ISIC_0012966,1792226791345.9885,4359077.925293293,8264554.239571136,5595767.47700714,5595767.47700714
ISIC_0013525,2329923334694.959,1966851.9979335815,6669274.145674786,3452572.7755545788,3452572.7755545788
ISIC_0010351,457276243424.1005,1639306.9436309617,3655399.9221178847,3035271.325958937,3035271.325958937
ISIC_0012887,589428678369.2919,2481287.6001230613,5235332.976853611,4054662.4091427336,4054662.4091427336
ISIC_0010554,1314664265218.7048,2788332.9004107155,6456323.558935776,5051942.455075783,5051942.455075783
ISIC_0001103,3512028365285.7383,2226183.024666031,7575320.505941853,3511047.794832933,3511047.794832933
ISIC_0013320,446835832838.02136,1884333.389843617,4006508.9049039604,2169892.838437872,2169892.838437872
ISIC_0010233,1987105488396.988,2231761.3313472643,7172824.225064193,4613506.363592515,4613506.363592515
ISIC_0015045,2860834767974.0244,1989612.3070886326,6748223.878353139,3342643.400878922,3342643.400878922
ISIC_0012804,5351650011468.909,3262272.6490883213,9081570.482252197,6514929.908786912,6514929.908786912
ISIC_0010334,1057460538403.9634,1638897.0924335974,4664809.254525417,3245263.8225873886,3245263.8225873886
ISIC_0013178,380944903061.07227,1101218.261389641,3497787.6408763253,1911095.2870776886,1911095.2870776886
ISIC_0013146,692343859267.8047,2347091.3286438826,4629279.648616663,3094414.4095633607,3094414.4095633607
ISIC_0014001,955402094139.2749,3393022.9497185503,6027833.824707268,4285446.263223214,4285446.263223214
ISIC_0000423,1344721471614.3557,2318793.8520977926,6135824.241112645,4504633.301718286,4504633.301718286
ISIC_0006021,3899931553737.625,3370664.507734943,10435596.152674172,6152648.414735304,6152648.414735304
ISIC_0000025,1716129212196.9634,3663635.3547331207,7049437.5738843195,4798251.523115067,4798251.523115067
ISIC_0012238,243373408941.87543,3107936.8086146163,4692476.886975558,4086177.0169990156,4086177.0169990156
ISIC_0000218,6976786456222.114,4656132.137185418,12177760.652623292,7602287.425689865,7602287.425689865
ISIC_0000226,2645173015402.9985,2510666.604398903,6731919.5875237305,3818530.7194178062,3818530.7194178062
ISIC_0008116,1146846575282.507,3301539.608815141,6528910.316187019,4900834.756490365,4900834.756490365
ISIC_0013840,4755524452032.833,3763522.4361339184,9846086.529634686,7127995.848148925,7127995.848148925
ISIC_0000122,1852138797059.9888,2854712.2468843437,8161485.343185656,4672008.555000886,4672008.555000886
ISIC_0009953,5562457599363.122,2972029.6699554427,10026057.699647253,5484286.954938468,5484286.954938468
ISIC_0012102,457695415672.239,3093095.083622774,5012124.712156518,4247713.501179747,4247713.501179747
ISIC_0000321,1496553809980.3,4291465.6948630465,8247600.830276752,5927680.81128566,5927680.81128566
ISIC_0011173,606883364467.3239,3164222.5792385293,5476221.919514047,4327659.720360125,4327659.720360125
ISIC_0012739,140122962755.5442,1828017.5056899006,3000667.81685633,2684699.271248222,2684699.271248222
ISIC_0000524,5277903829763.164,4273827.13943297,9976618.590406397,5053196.235694722,5053196.235694722
ISIC_0013861,1486224195142.6392,3228784.600707712,7011576.056646274,4824723.582105505,4824723.582105505
ISIC_0009994,2961689609417.366,1800805.6976627018,6367085.929716765,3888650.671661081,3888650.671661081
ISIC_0012320,14050895423925.703,4176985.5674924334,16152838.728434663,6413167.412817476,6413167.412817476
ISIC_0014722,374508441560.5235,4045619.659670194,5961624.868142694,4877857.139373766,4877857.139373766
ISIC_0000300,8757773266059.458,3146498.361907884,11659486.794478137,7340183.712651842,7340183.712651842
ISIC_0000103,7398200103043.776,40.642291796747244,10250461.884791723,6407436.688300181,6407436.688300181
ISIC_0009972,3572120749055.414,2388166.1845514635,7566049.983078375,4907404.664135978,4907404.664135978
ISIC_0012726,197612911061.24792,929639.0376162193,2262065.4900634037,1445305.2015387313,1445305.2015387313
ISIC_0014324,1103624423440.7708,2808934.7554522944,5891889.996989049,3717605.8243097155,3717605.8243097155
ISIC_0000505,2901225543983.5884,2137507.8698582314,6570737.754434689,3414755.2538501974,3414755.2538501974
ISIC_0014127,1428457161738.5354,2504333.2293920782,5501484.726959068,4612432.293100601,4612432.293100601
ISIC_0013980,356001924324.0083,2930305.660133433,4879509.389254409,3801759.1579509564,3801759.1579509564
ISIC_0014625,888646579532.1294,2606381.854901861,5106378.040134946,3885615.263707668,3885615.263707668
ISIC_0012227,419795277534.07806,2585820.0895043015,4697489.843422122,3788592.688532837,3788592.688532837
ISIC_0000207,10040717397166.182,3936273.820160558,13541747.851247776,7321895.821555451,7321895.821555451
ISIC_0000239,6015382911643.619,814629.3282412285,8454724.21144207,2165679.234484245,2165679.234484245
ISIC_0009875,3876907256304.372,3637096.3527604276,8879080.934364296,4714566.887811472,4714566.887811472
ISIC_0000004,15534886798498.861,211251.30368593585,10424523.096154155,7781562.055520909,7781562.055520909
ISIC_0013958,21046892485214.223,4063265.973252206,15242090.29852427,8907968.833533125,8907968.833533125
ISIC_0013181,3980087637597.914,4273948.412378131,11011333.492348513,6162062.969116377,6162062.969116377
ISIC_0014821,281943084160.78864,1433861.3684260005,3125362.2198757734,2174213.2546864045,2174213.2546864045
ISIC_0013762,2730876372793.7993,4147129.312119406,9255271.634256428,5487105.144903901,5487105.144903901
ISIC_0013167,4390287304139.2373,2366891.157724945,8721844.314150954,3390484.892763221,3390484.892763221
ISIC_0013364,513949551942.4468,1460717.3731597604,3471507.236514955,2061473.4089701232,2061473.4089701232
ISIC_0010011,978876027986.7322,2361959.4294650736,4643790.853490929,3711376.0694270907,3711376.0694270907
ISIC_0013458,224315146095.04785,1459488.8416343564,2901208.0386197665,2070200.1831612715,2070200.1831612715
ISIC_0010212,2168143030086.9597,2793540.572336452,7164238.127284596,5622445.255806679,5622445.255806679
ISIC_0013480,572593265052.8141,1464789.290498805,4198768.945836049,2432711.476247012,2432711.476247012
ISIC_0015082,11463420285878.871,4276724.380506048,16332603.857313927,7455493.349616719,7455493.349616719
ISIC_0013086,386126299131.84467,3714967.621798523,5602159.758461492,3867387.535200008,3867387.535200008
ISIC_0014926,580669175011.1963,1830399.9067131886,4345357.559829786,3152492.7402375997,3152492.7402375997
ISIC_0010593,2717681280579.1147,1679409.885618652,6853106.595298553,4766404.4010080015,4766404.4010080015
ISIC_0012840,1897057525714.925,3674010.83046993,8204083.1100205295,4598394.431857531,4598394.431857531
ISIC_0013707,944496006733.5419,3222052.019854984,5977910.7921353085,4153402.298277026,4153402.298277026
ISIC_0010370,727413489545.0383,1718716.3535957427,4256760.981331868,3199562.693478542,3199562.693478542
ISIC_0012898,700149496885.8649,2556569.014091136,5465560.223610731,4717078.847554422,4717078.847554422
ISIC_0010173,1915138905103.5884,2827968.873214957,6924660.999624202,4651087.425098647,4651087.425098647
ISIC_0010575,2435723744660.3516,4419716.678105185,8348975.174561731,5437765.648545319,5437765.648545319
ISIC_0013238,680968255118.4539,2084282.8173643772,4444868.9758835295,3155513.588793442,3155513.588793442
ISIC_0010472,281852056703.0784,2899820.6427157274,4649017.021488242,3662836.334057656,3662836.334057656
ISIC_0010249,8950523965433.252,3326202.8409878374,14138785.730246857,7772643.01730874,7772643.01730874
ISIC_0013403,866026405736.3342,967335.5538208284,3459586.3203899018,1574686.0109715806,1574686.0109715806
ISIC_0010074,9145587440776.904,3286477.5721533764,12381695.839192709,7118990.976472701,7118990.976472701
ISIC_0010092,1062425668764.0951,4023392.0842749933,7488599.772592657,5220726.1592627745,5220726.1592627745
ISIC_0010494,13026762874752.951,3531758.2431784454,14527595.145279141,8338161.755546675,8338161.755546675
ISIC_0008256,1021872830480.8219,2806386.3700194843,6000720.845984392,4150488.548155584,4150488.548155584
ISIC_0013804,394311937530.9323,1688330.7067991577,3552103.0715862988,2219847.815616495,2219847.815616495
ISIC_0000383,842636002408.675,2121438.9760218686,5387208.611472875,3772269.1792509463,3772269.1792509463
ISIC_0014779,2551318437863.8447,2566370.4684528965,7513255.596721979,4043667.4788740054,4043667.4788740054
ISIC_0000166,1037875652726.3245,3174455.9407723392,6603809.69642832,5358721.261195816,5358721.261195816
ISIC_0009917,7097568505050.194,3750478.925226622,11780623.295383025,7483484.437485322,7483484.437485322
ISIC_0009929,2861787488383.6323,2949015.4869694714,9892290.851576075,4813152.791883842,4813152.791883842
ISIC_0000365,2177704388879.726,3690440.0656741774,8738071.927977469,5659979.704265022,5659979.704265022
ISIC_0011137,1901913570192.2395,2718015.1510711173,6028344.26638211,3874960.0134210465,3874960.0134210465
ISIC_0014341,1809028785010.4968,3691309.7785859713,7451534.610973102,5610558.88432737,5610558.88432737
ISIC_0000467,969431401373.932,2448347.9325905894,5742719.878655881,3451686.970453784,3451686.970453784
ISIC_0014045,204489303895.40994,2903172.093586402,4420924.508026466,3909072.655895653,3909072.655895653
ISIC_0000061,742447511505.97,1907794.637717462,4401109.086027902,3197054.3919142005,3197054.3919142005
ISIC_0014640,1534788658469.4373,3856210.7048834492,7315924.293577942,5236030.082971564,5236030.082971564
ISIC_0000262,3203457933476.09,3278995.379501385,8364290.117959372,4803920.666493537,4803920.666493537
ISIC_0000087,4969142566368.39,28.71176853649723,7326585.017741352,5220240.092628881,5220240.092628881
ISIC_0000481,3073844372043.412,3194150.307479464,7851136.195252133,5323205.151998585,5323205.151998585
ISIC_0013092,3884926905534.4106,3622626.7845949973,8958390.514025059,5427908.49059228,5427908.49059228
ISIC_0013494,3766981771218.5933,3584182.017002598,9378323.521186018,6149733.203510689,6149733.203510689
ISIC_0015295,12560418123518.164,27.710912969804166,13007427.612517606,7941774.760757847,7941774.760757847
ISIC_0010005,1924987473144.891,2797231.679087084,7289307.394563039,5429203.379098099,5429203.379098099
ISIC_0010206,2229437353325.418,4682289.192572987,9527613.880494064,6469522.651908887,6469522.651908887
ISIC_0013671,159175132987.1008,2031447.7412534833,3327345.976425663,2607045.2305253735,2607045.2305253735
ISIC_0013249,339930107810.7321,1346054.770789939,3097325.9374653576,2228837.354174325,2228837.354174325
ISIC_0013173,1058460760150.3962,2418801.1309201806,5544549.572739326,4146901.1466189343,4146901.1466189343
ISIC_0013370,374907895409.1909,3021688.1657370767,5045145.347118272,3873325.384460759,3873325.384460759
ISIC_0010102,2555768808438.346,2371397.936989637,7448013.2773648035,4411367.031428548,4411367.031428548
ISIC_0013748,1377984837633.109,2893585.2157473615,6612386.11389067,3950556.9468668215,3950556.9468668215
ISIC_0011099,2620698613982.499,2489597.9693191373,7216662.527404191,4690048.917530588,4690048.917530588
ISIC_0013972,248950839603.585,2677288.407139604,4352376.82377299,3582606.3600826766,3582606.3600826766
ISIC_0000213,2081203127073.1216,3548775.7871211064,8294511.520137822,5659468.375506356,5659468.375506356
ISIC_0012233,2228714498585.623,3393782.087478688,7825259.366103367,4933798.618376626,4933798.618376626
ISIC_0000010,1001631191910.1145,1213928.947268828,4503077.496867247,2806831.9850721164,2806831.9850721164
ISIC_0014432,233149033105.48227,2828411.4308596654,4352106.69397098,3611242.4970991216,3611242.4970991216
ISIC_0000416,1519520032128.8728,2406118.2317364505,5752692.098585161,3765537.9941474246,3765537.9941474246
ISIC_0011345,630544445901.1237,1178469.3611314143,3501163.5413432643,1650803.8184771384,1650803.8184771384
ISIC_0014133,5560399157116.923,2407547.195494722,7893631.2416749345,5443313.6974502755,5443313.6974502755
ISIC_0000511,624696885512.3304,2039846.2519726679,4614780.596977835,2806312.051204684,2806312.051204684
ISIC_0011146,3362552080767.943,2489584.1209744276,7680086.053823099,4754860.382596773,4754860.382596773
ISIC_0000314,4244919986906.798,4640549.73638599,10219113.237675425,8030451.4204450045,8030451.4204450045
ISIC_0012334,4096112394478.227,3696337.4675487643,8490751.843272455,5453169.925158405,5453169.925158405
ISIC_0009958,1853695398908.1177,2434174.917543343,6430008.477927441,4349318.933618458,4349318.933618458
ISIC_0000129,1900385874041.378,1370259.9971313826,6072806.048414065,1757923.4263912793,1757923.4263912793
ISIC_0014708,659581189217.8164,1924906.836505554,3746190.105842763,2540176.5731996456,2540176.5731996456
ISIC_0009966,2015179044731.0103,3034606.3738136594,7147803.229866828,5213386.151625003,5213386.151625003
ISIC_0014535,413603522358.24854,2139109.7667001896,3683352.2056726427,2755359.124059175,2755359.124059175
ISIC_0012137,4593277615343.371,2537147.977352327,8811256.965485664,4048285.4214695026,4048285.4214695026
ISIC_0013929,1761141460718.269,7.643305834350383,4586066.405283855,3143603.587985588,3143603.587985588
ISIC_0000495,990239335710.7523,1895108.1821995752,4867286.280560509,2797176.546140127,2797176.546140127
ISIC_0014089,3478167989367.674,3447649.5789519805,8220432.097726078,4451464.208223799,4451464.208223799
ISIC_0000093,1342351364178.9905,2399562.9312501983,5467605.78859833,3387520.822107904,3387520.822107904
ISIC_0000290,4728713768910.142,1622022.9870253007,8420181.949714722,4204846.672247451,4204846.672247451
ISIC_0000075,14490401185274.13,3672346.7511283485,12908766.179250488,4307486.76612763,4307486.76612763
ISIC_0012268,853259604484.5785,2594357.2319808127,5468129.97676587,3880219.0917829815,3880219.0917829815
ISIC_0005000,1899538184545.738,2499326.0036284053,6737164.628308073,3903237.234947405,3903237.234947405
ISIC_0014469,748717509913.5405,2948935.3807570413,5782231.254028825,4378368.877497588,4378368.877497588
ISIC_0000276,1319491876517.7434,1253909.0062238562,4872899.908725655,3087612.392726401,3087612.392726401
ISIC_0014654,791805977133.6261,2890425.659400205,5544048.796156901,3920433.5251833647,3920433.5251833647
ISIC_0011219,1335287238628.5247,1864145.3046493412,5575351.791056124,3626715.6486268546,3626715.6486268546
ISIC_0012453,1427535689956.3025,3233002.785935901,6734680.0423804335,5188668.0754777705,5188668.0754777705
ISIC_0000473,5092446472569.792,2838373.24498692,8985233.787696742,4809098.238480726,4809098.238480726
ISIC_0011227,2485418043284.837,3607077.445655535,8875865.178957947,4619832.886904762,4619832.886904762
ISIC_0014156,1235767259621.9734,2016395.1181182982,5796109.566914872,2756213.115781,2756213.115781
ISIC_0011123,1388047332501.9004,2448637.7238174556,6110636.097802078,5028154.3050174415,5028154.3050174415
ISIC_0000172,1651541937780.6643,2097183.8687626794,5812326.924565378,3830578.468286892,3830578.468286892
ISIC_0000371,5900098268318.684,2108146.8413898754,9271870.059048813,4922946.0321843885,4922946.0321843885
ISIC_0012351,3799646232918.962,3801671.235805892,9837900.680325467,7790097.222665494,7790097.222665494
ISIC_0006795,128334783815.63603,2947140.9957472323,3862902.9967932506,3570933.0770369265,3570933.0770369265
ISIC_0010861,2300429333089.9487,2623683.6363475644,7506553.430478211,3954585.211614956,3954585.211614956
ISIC_0000397,3435140426323.6875,2425700.9209489333,7844130.192041654,6033789.709151193,6033789.709151193
ISIC_0009504,475953906414.2406,2496911.2711187587,4519953.769504517,3550069.4430648433,3550069.4430648433
